Customer_ID,Order_ID,Order_Date,Region,Customer_Segment,Quantity,Price_per_Unit,Revenue,COGS,Marketing_Cost,Profit
CUST-4969,ORD-7318,2023-09-02,North America,Mid Value,3,160.69,482.06,252.41,70.24,159.4
CUST-4284,ORD-7319,2023-08-23,North America,Mid Value,3,283.32,849.96,432.73,30.31,386.92
CUST-8740,ORD-7320,2023-05-25,Africa,High Value,5,186.35,931.74,472.86,78.91,379.97
CUST-5566,ORD-7321,2022-12-01,Europe,High Value,4,292.81,1171.22,646.26,50.6,474.36
CUST-3196,ORD-7322,2023-04-10,Africa,High Value,4,116.07,464.29,228.82,66.12,169.35
CUST-1789,ORD-7323,2022-05-21,Europe,Mid Value,2,167.67,335.34,221.68,41.99,71.67
CUST-4475,ORD-7324,2023-08-06,Asia,Mid Value,1,175.92,175.92,114.58,54.09,7.25
CUST-2309,ORD-7325,2022-05-17,Europe,Low Value,5,496.31,2481.57,1568.88,79.21,833.48
CUST-1864,ORD-7326,2023-09-03,North America,High Value,1,430.09,430.09,198.78,42.52,188.79
CUST-6389,ORD-7327,2023-10-25,Europe,Low Value,5,422.1,2110.48,987.66,24.75,1098.07
CUST-4363,ORD-7328,2023-11-18,Europe,Mid Value,4,266.51,1066.05,649.34,53.74,362.97
CUST-9215,ORD-7329,2022-06-16,Africa,High Value,4,244.09,976.35,622.17,73.97,280.21
CUST-4003,ORD-7330,2022-12-09,North America,Low Value,5,53.66,268.3,122.53,6.29,139.48
CUST-9502,ORD-7331,2023-02-14,Asia,Mid Value,1,114.72,114.72,59.95,79.44,-24.68
CUST-2231,ORD-7332,2022-03-06,Europe,Low Value,3,449.77,1349.3,653.16,45.84,650.3
CUST-8959,ORD-7333,2023-08-04,Asia,High Value,3,272.31,816.92,414.85,64.96,337.12
CUST-3711,ORD-7334,2022-03-08,North America,Low Value,2,493.97,987.94,572.6,13.87,401.47
CUST-7581,ORD-7335,2023-03-09,Europe,Low Value,2,304.06,608.12,290.26,26.86,290.99
CUST-8705,ORD-7336,2022-02-19,Africa,Mid Value,1,201.19,201.19,102.1,78.29,20.81
CUST-1421,ORD-7337,2022-11-10,Asia,High Value,4,151.57,606.29,358.46,26.59,221.24
CUST-1946,ORD-7338,2022-11-05,Africa,Low Value,1,460.81,460.81,265.9,35.92,159.0
CUST-2834,ORD-7339,2023-08-26,Asia,Mid Value,5,197.95,989.76,657.59,26.05,306.11
CUST-2564,ORD-7340,2022-04-25,North America,High Value,3,90.15,270.44,131.88,40.14,98.43
CUST-8332,ORD-7341,2023-07-23,Europe,Mid Value,2,153.56,307.13,166.61,16.93,123.59
CUST-5944,ORD-7342,2022-12-08,Asia,High Value,1,329.9,329.9,224.69,43.16,62.04
CUST-2308,ORD-7343,2023-06-14,Africa,Mid Value,1,83.85,83.85,54.41,27.38,2.05
CUST-3986,ORD-7344,2023-10-04,Asia,Mid Value,5,63.95,319.76,191.64,66.13,61.98
CUST-1386,ORD-7345,2023-05-10,Asia,Mid Value,4,239.66,958.64,615.69,34.23,308.72
CUST-7131,ORD-7346,2022-09-26,Asia,Low Value,4,60.15,240.61,135.25,64.45,40.91
CUST-4258,ORD-7347,2022-03-21,Asia,Low Value,3,208.61,625.83,424.11,53.13,148.59
CUST-7121,ORD-7348,2023-04-01,Asia,Mid Value,2,174.91,349.82,209.86,73.63,66.32
CUST-5811,ORD-7349,2022-10-26,Asia,High Value,4,207.91,831.64,518.87,65.8,246.97
CUST-7574,ORD-7350,2022-07-21,Africa,Mid Value,4,254.14,1016.55,623.14,72.58,320.83
CUST-7697,ORD-7351,2023-05-18,Asia,Low Value,4,108.96,435.83,269.43,44.42,121.98
CUST-4933,ORD-7352,2023-11-02,Asia,High Value,1,232.36,232.36,141.8,73.51,17.05
CUST-2439,ORD-7353,2023-12-17,Asia,Low Value,4,193.53,774.12,362.63,16.61,394.88
CUST-7169,ORD-7354,2023-10-11,Europe,Mid Value,5,401.83,2009.14,1207.42,11.33,790.39
CUST-5480,ORD-7355,2023-04-30,North America,Low Value,3,353.45,1060.35,684.83,44.45,331.07
CUST-1055,ORD-7356,2023-08-08,North America,Low Value,4,438.82,1755.28,790.05,66.95,898.28
CUST-4324,ORD-7357,2023-07-14,North America,Low Value,2,341.12,682.25,459.1,20.91,202.24
CUST-7777,ORD-7358,2022-01-18,Africa,Mid Value,1,78.12,78.12,53.75,77.65,-53.28
CUST-1105,ORD-7359,2023-04-23,Africa,Low Value,5,263.4,1316.98,634.85,18.89,663.24
CUST-4201,ORD-7360,2023-05-03,Africa,Mid Value,3,376.39,1129.16,659.16,58.15,411.84
CUST-1669,ORD-7361,2023-03-22,Asia,Mid Value,1,424.01,424.01,202.53,73.63,147.85
CUST-9934,ORD-7362,2022-12-06,North America,Low Value,5,107.01,535.06,278.63,77.4,179.03
CUST-1966,ORD-7363,2023-06-15,Asia,High Value,1,127.28,127.28,77.05,54.61,-4.38
CUST-1307,ORD-7364,2023-09-04,Europe,Low Value,3,433.88,1301.63,684.28,48.07,569.28
CUST-3138,ORD-7365,2022-04-26,North America,Low Value,3,252.99,758.98,410.9,11.81,336.26
CUST-1109,ORD-7366,2022-03-15,Europe,Low Value,4,237.16,948.65,603.85,6.49,338.32
CUST-4632,ORD-7367,2022-09-26,Europe,High Value,2,257.18,514.35,305.39,78.93,130.03
CUST-7728,ORD-7368,2023-09-29,Asia,High Value,4,103.2,412.8,239.22,25.58,148.0
CUST-6684,ORD-7369,2022-04-26,North America,Mid Value,1,321.27,321.27,170.61,10.42,140.24
CUST-7499,ORD-7370,2023-11-17,Europe,High Value,4,407.83,1631.31,1021.26,45.39,564.66
CUST-2915,ORD-7371,2023-11-24,North America,High Value,3,421.79,1265.37,703.53,28.44,533.39
CUST-1556,ORD-7372,2023-10-31,Europe,Low Value,3,34.58,103.74,70.0,31.82,1.93
CUST-8619,ORD-7373,2022-06-13,Europe,Mid Value,3,363.29,1089.87,654.36,31.53,403.98
CUST-1104,ORD-7374,2023-08-06,Asia,Mid Value,4,63.79,255.15,149.16,23.65,82.34
CUST-3047,ORD-7375,2022-08-10,North America,High Value,5,484.1,2420.49,1575.21,77.58,767.7
CUST-1145,ORD-7376,2022-05-06,Asia,High Value,4,251.48,1005.9,574.73,24.89,406.28
CUST-1873,ORD-7377,2023-10-19,Asia,Low Value,4,392.2,1568.8,815.5,46.78,706.52
CUST-1298,ORD-7378,2022-06-25,Asia,High Value,4,318.49,1273.97,622.68,22.9,628.39
CUST-4238,ORD-7379,2023-10-26,Asia,High Value,4,476.93,1907.72,1126.42,62.14,719.16
CUST-9837,ORD-7380,2023-11-25,Asia,Mid Value,3,487.36,1462.07,813.22,22.18,626.67
CUST-7382,ORD-7381,2023-01-10,Europe,High Value,2,153.86,307.72,169.05,51.1,87.58
CUST-3511,ORD-7382,2023-05-13,North America,Low Value,4,251.78,1007.11,541.17,67.55,398.39
CUST-7596,ORD-7383,2022-03-26,North America,Mid Value,4,262.04,1048.14,647.65,25.37,375.12
CUST-1783,ORD-7384,2023-01-18,Asia,Mid Value,2,105.29,210.59,122.09,65.24,23.26
CUST-5992,ORD-7385,2023-09-25,North America,High Value,4,453.89,1815.56,1060.85,11.94,742.77
CUST-1370,ORD-7386,2023-10-03,Europe,Low Value,2,187.81,375.62,197.96,13.73,163.93
CUST-1486,ORD-7387,2023-04-08,Asia,Mid Value,3,61.98,185.94,112.2,35.04,38.7
CUST-8378,ORD-7388,2023-03-27,Africa,Low Value,5,94.18,470.88,259.4,35.52,175.96
CUST-4196,ORD-7389,2023-06-02,Africa,Low Value,4,266.39,1065.54,684.47,43.74,337.33
CUST-5287,ORD-7390,2023-11-26,Europe,High Value,5,443.21,2216.04,1290.59,6.78,918.68
CUST-3261,ORD-7391,2023-07-04,Europe,Low Value,4,321.54,1286.18,671.85,13.79,600.54
CUST-9572,ORD-7392,2022-04-26,Africa,Mid Value,1,123.12,123.12,59.95,5.77,57.4
CUST-1238,ORD-7393,2023-09-06,Asia,High Value,1,162.47,162.47,101.54,76.59,-15.66
CUST-7843,ORD-7394,2022-01-08,Europe,Mid Value,3,488.49,1465.48,795.43,28.5,641.55
CUST-2105,ORD-7395,2022-08-06,Africa,Low Value,5,45.37,226.84,105.79,56.61,64.44
CUST-2386,ORD-7396,2023-12-20,Asia,Low Value,5,497.28,2486.41,1687.6,50.63,748.18
CUST-2667,ORD-7397,2023-08-13,Europe,High Value,2,454.81,909.62,497.26,59.35,353.01
CUST-3691,ORD-7398,2023-02-08,North America,High Value,2,345.67,691.34,440.03,71.21,180.1
CUST-8756,ORD-7399,2023-07-21,North America,Mid Value,4,472.74,1890.95,1067.87,22.49,800.59
CUST-2996,ORD-7400,2022-10-31,North America,Mid Value,2,93.18,186.37,125.38,36.93,24.06
CUST-2425,ORD-7401,2023-04-12,Asia,Low Value,2,472.44,944.89,432.07,29.63,483.19
CUST-9023,ORD-7402,2022-03-29,Europe,High Value,5,122.04,610.18,314.15,11.18,284.84
CUST-7849,ORD-7403,2022-01-10,Africa,Low Value,1,282.18,282.18,165.48,7.39,109.3
CUST-4247,ORD-7404,2022-11-04,Europe,Low Value,5,254.61,1273.03,675.73,62.36,534.94
CUST-3592,ORD-7405,2023-03-10,North America,Mid Value,2,265.98,531.96,338.15,14.69,179.12
CUST-2490,ORD-7406,2022-06-13,North America,Mid Value,4,148.34,593.37,369.14,6.15,218.08
CUST-2224,ORD-7407,2022-08-27,Asia,Mid Value,1,394.71,394.71,180.14,37.88,176.69
CUST-3587,ORD-7408,2022-11-13,Africa,High Value,2,376.44,752.88,451.82,29.17,271.89
CUST-8714,ORD-7409,2023-10-18,Asia,Mid Value,2,477.9,955.81,629.85,9.96,316.0
CUST-4064,ORD-7410,2022-12-01,Africa,High Value,4,263.36,1053.42,557.16,8.87,487.39
CUST-8804,ORD-7411,2022-01-18,Europe,Low Value,4,283.08,1132.34,549.0,73.49,509.85
CUST-1832,ORD-7412,2022-03-12,Asia,High Value,2,453.62,907.24,575.71,75.48,256.05
CUST-3440,ORD-7413,2022-06-24,Asia,Mid Value,2,461.33,922.66,622.9,41.17,258.59
CUST-5795,ORD-7414,2022-12-05,Asia,High Value,5,331.78,1658.89,1018.93,68.62,571.33
CUST-2646,ORD-7415,2022-09-05,North America,High Value,3,413.79,1241.37,821.18,65.01,355.18
CUST-1440,ORD-7416,2022-07-12,North America,Mid Value,4,262.47,1049.87,734.56,48.45,266.86
CUST-6956,ORD-7417,2023-02-23,Africa,Mid Value,4,206.33,825.34,474.44,61.31,289.58
CUST-3367,ORD-7418,2022-11-21,Europe,Low Value,5,434.75,2173.76,1486.47,74.79,612.51
CUST-7696,ORD-7419,2022-11-02,Asia,High Value,1,393.09,393.09,210.73,47.47,134.89
CUST-6190,ORD-7420,2022-07-23,North America,Low Value,1,136.36,136.36,86.78,43.38,6.2
CUST-5663,ORD-7421,2022-05-03,Asia,Low Value,1,42.87,42.87,28.95,5.27,8.65
CUST-8062,ORD-7422,2023-07-24,Africa,High Value,4,291.49,1165.95,676.51,45.66,443.78
CUST-5331,ORD-7423,2023-03-23,Africa,Low Value,3,423.98,1271.93,771.57,66.31,434.04
CUST-4034,ORD-7424,2023-12-14,Europe,High Value,3,138.66,415.97,288.11,62.16,65.7
CUST-4262,ORD-7425,2023-05-06,Africa,Low Value,5,388.35,1941.75,995.72,53.43,892.6
CUST-3107,ORD-7426,2023-03-09,Asia,Low Value,1,218.72,218.72,117.89,6.84,93.99
CUST-8036,ORD-7427,2023-09-16,Europe,High Value,1,181.14,181.14,116.49,74.4,-9.75
CUST-5320,ORD-7428,2022-05-08,Europe,Mid Value,2,102.95,205.9,110.21,37.18,58.51
CUST-6938,ORD-7429,2023-07-02,North America,High Value,5,468.46,2342.3,1347.28,47.87,947.16
CUST-3747,ORD-7430,2022-02-16,Asia,Mid Value,5,128.34,641.68,296.85,34.83,310.0
CUST-5677,ORD-7431,2023-05-20,Africa,High Value,4,154.01,616.04,364.31,31.17,220.57
CUST-8972,ORD-7432,2022-04-25,North America,High Value,4,179.11,716.46,434.67,43.29,238.49
CUST-5264,ORD-7433,2023-02-20,Asia,Mid Value,5,156.64,783.19,368.61,42.1,372.48
CUST-4133,ORD-7434,2022-08-11,Asia,Mid Value,3,98.19,294.58,150.53,31.73,112.33
CUST-2465,ORD-7435,2023-09-28,Europe,High Value,5,190.14,950.68,530.76,65.29,354.63
CUST-5109,ORD-7436,2023-05-18,Europe,High Value,3,246.45,739.35,477.11,8.8,253.44
CUST-3211,ORD-7437,2023-11-03,Asia,High Value,4,284.85,1139.4,518.9,13.78,606.73
CUST-6539,ORD-7438,2022-04-06,North America,Mid Value,5,95.12,475.6,253.42,11.19,210.99
CUST-2689,ORD-7439,2022-04-17,Europe,High Value,3,394.12,1182.36,533.51,47.37,601.48
CUST-8727,ORD-7440,2023-09-24,Europe,Mid Value,2,169.53,339.07,196.77,35.94,106.36
CUST-8764,ORD-7441,2023-09-05,Asia,Low Value,2,460.62,921.23,529.43,38.9,352.9
CUST-5541,ORD-7442,2023-09-07,Asia,Mid Value,5,178.19,890.93,569.16,48.26,273.51
CUST-4541,ORD-7443,2023-11-09,Europe,Low Value,1,434.18,434.18,195.81,29.3,209.08
CUST-1818,ORD-7444,2023-11-29,North America,High Value,5,189.22,946.08,605.19,18.73,322.16
CUST-5521,ORD-7445,2022-02-01,Europe,High Value,4,262.8,1051.2,707.25,28.01,315.93
CUST-2124,ORD-7446,2023-05-08,Asia,Mid Value,4,198.73,794.92,420.8,79.55,294.58
CUST-6660,ORD-7447,2022-03-07,Europe,Low Value,2,205.81,411.61,219.56,76.45,115.6
CUST-6641,ORD-7448,2022-06-28,Asia,High Value,3,316.92,950.76,428.1,76.75,445.92
CUST-2129,ORD-7449,2023-03-19,Europe,High Value,2,352.61,705.21,393.0,7.07,305.14
CUST-2702,ORD-7450,2023-07-03,Asia,Low Value,3,437.83,1313.48,792.36,11.71,509.41
CUST-3001,ORD-7451,2022-07-20,Asia,High Value,5,293.15,1465.73,704.54,8.43,752.76
CUST-7912,ORD-7452,2022-02-18,North America,High Value,1,124.09,124.09,76.22,66.16,-18.3
CUST-4878,ORD-7453,2023-11-11,Asia,Mid Value,4,495.0,1979.99,1072.04,79.35,828.6
CUST-8232,ORD-7454,2022-09-20,Europe,High Value,5,348.21,1741.06,1076.41,45.72,618.93
CUST-7331,ORD-7455,2022-05-13,Asia,Low Value,2,199.88,399.76,204.99,57.56,137.21
CUST-7035,ORD-7456,2022-12-10,Africa,High Value,5,484.74,2423.69,1560.04,31.42,832.24
CUST-7523,ORD-7457,2022-06-25,Europe,Mid Value,1,480.07,480.07,281.9,62.41,135.76
CUST-9111,ORD-7458,2023-01-26,North America,High Value,3,58.18,174.54,101.81,54.21,18.52
CUST-9736,ORD-7459,2022-01-11,Europe,Low Value,1,29.52,29.52,16.88,65.07,-52.44
CUST-3401,ORD-7460,2022-07-20,North America,High Value,2,41.34,82.68,54.61,42.5,-14.43
CUST-9974,ORD-7461,2022-01-03,Africa,Low Value,1,348.95,348.95,205.38,19.55,124.02
CUST-1539,ORD-7462,2022-08-02,North America,Mid Value,4,361.22,1444.89,707.85,40.68,696.36
CUST-6615,ORD-7463,2022-11-03,Asia,High Value,1,367.53,367.53,222.89,28.41,116.24
CUST-3956,ORD-7464,2023-06-28,Africa,High Value,5,322.51,1612.57,932.91,57.06,622.61
CUST-9077,ORD-7465,2023-07-14,Africa,Mid Value,3,157.04,471.11,220.12,15.26,235.73
CUST-4722,ORD-7466,2022-11-23,North America,Low Value,4,100.22,400.89,238.64,29.89,132.36
CUST-6087,ORD-7467,2022-07-18,Europe,Low Value,4,465.37,1861.49,874.61,5.49,981.38
CUST-7460,ORD-7468,2023-08-24,North America,High Value,4,458.31,1833.23,1157.15,66.16,609.92
CUST-3170,ORD-7469,2022-04-19,North America,Low Value,2,136.39,272.79,167.41,35.5,69.88
CUST-4391,ORD-7470,2022-10-18,Africa,Low Value,2,100.61,201.22,115.36,63.21,22.64
CUST-7942,ORD-7471,2022-04-18,Asia,High Value,5,200.16,1000.82,637.72,12.32,350.78
CUST-2616,ORD-7472,2023-02-12,Europe,Low Value,3,43.24,129.71,67.47,19.53,42.7
CUST-7458,ORD-7473,2023-07-06,North America,Low Value,1,97.83,97.83,54.94,68.79,-25.9
CUST-3756,ORD-7474,2022-02-21,Asia,High Value,5,202.54,1012.72,459.59,49.66,503.46
CUST-7853,ORD-7475,2022-04-22,Asia,High Value,2,134.6,269.19,187.65,5.44,76.1
CUST-8709,ORD-7476,2022-10-22,Europe,Low Value,5,373.67,1868.37,867.04,72.88,928.44
CUST-2936,ORD-7477,2023-08-03,Asia,High Value,3,454.38,1363.14,649.01,78.76,635.37
CUST-4091,ORD-7478,2022-07-08,North America,Low Value,5,456.39,2281.94,1309.2,54.59,918.15
CUST-1968,ORD-7479,2023-12-22,Africa,Low Value,4,310.05,1240.21,674.65,59.59,505.98
CUST-8297,ORD-7480,2022-03-06,Asia,Low Value,1,357.68,357.68,208.56,15.02,134.1
CUST-4203,ORD-7481,2023-07-28,Africa,Low Value,2,257.14,514.27,338.78,62.47,113.02
CUST-7499,ORD-7482,2023-04-10,Europe,High Value,2,90.41,180.82,88.54,12.42,79.86
CUST-6173,ORD-7483,2022-09-15,Europe,High Value,3,324.82,974.45,594.3,71.73,308.42
CUST-1889,ORD-7484,2023-10-08,Asia,Mid Value,3,187.98,563.93,256.31,42.86,264.76
CUST-9984,ORD-7485,2023-09-26,Africa,High Value,3,22.78,68.34,44.25,15.59,8.5
CUST-8382,ORD-7486,2022-11-27,North America,Mid Value,2,295.98,591.96,387.08,11.65,193.22
CUST-4531,ORD-7487,2023-05-16,Africa,Low Value,4,115.22,460.87,251.1,38.01,171.76
CUST-1801,ORD-7488,2023-11-14,Asia,High Value,1,445.52,445.52,219.79,5.4,220.33
CUST-9234,ORD-7489,2022-07-29,Africa,Low Value,3,468.29,1404.88,917.06,77.09,410.73
CUST-4349,ORD-7490,2022-03-30,Africa,Mid Value,2,97.84,195.69,132.54,17.8,45.35
CUST-9005,ORD-7491,2023-11-10,Europe,High Value,4,34.12,136.47,63.98,36.46,36.03
CUST-4201,ORD-7492,2022-01-28,Asia,High Value,3,21.94,65.82,39.16,50.5,-23.84
CUST-1349,ORD-7493,2022-08-26,Africa,High Value,3,458.26,1374.78,941.09,55.61,378.08
CUST-1583,ORD-7494,2022-12-02,Asia,High Value,1,92.97,92.97,56.8,47.36,-11.19
CUST-4377,ORD-7495,2022-03-04,North America,Low Value,1,228.96,228.96,149.99,18.39,60.58
CUST-7028,ORD-7496,2023-07-07,Asia,High Value,5,47.44,237.19,120.36,40.38,76.44
CUST-8694,ORD-7497,2023-05-15,North America,Mid Value,3,199.21,597.62,284.22,29.19,284.21
CUST-7196,ORD-7498,2023-06-25,Asia,High Value,5,397.0,1985.02,1079.94,11.7,893.37
CUST-8083,ORD-7499,2023-04-14,Asia,Mid Value,2,215.2,430.4,236.19,34.06,160.14
CUST-4401,ORD-7500,2023-08-15,Africa,Mid Value,1,392.28,392.28,253.63,50.66,87.99
CUST-4185,ORD-7501,2022-02-20,Africa,Low Value,4,350.64,1402.57,773.62,12.65,616.3
CUST-6285,ORD-7502,2022-04-22,North America,High Value,3,268.31,804.92,409.83,17.37,377.72
CUST-7772,ORD-7503,2022-10-28,North America,Mid Value,3,374.1,1122.3,753.72,11.47,357.11
CUST-9490,ORD-7504,2022-03-31,Europe,High Value,5,441.97,2209.87,1426.83,5.08,777.95
CUST-4347,ORD-7505,2022-08-17,Africa,Low Value,1,400.65,400.65,247.13,75.23,78.28
CUST-1788,ORD-7506,2022-05-30,North America,Low Value,5,352.03,1760.15,883.21,67.87,809.07
CUST-5945,ORD-7507,2022-05-18,Africa,High Value,3,356.87,1070.62,536.6,22.37,511.66
CUST-3889,ORD-7508,2022-05-15,Asia,Mid Value,1,97.33,97.33,55.75,48.32,-6.75
CUST-6273,ORD-7509,2023-04-02,Europe,Low Value,3,476.32,1428.97,832.7,65.12,531.14
CUST-4272,ORD-7510,2023-08-24,Africa,Mid Value,1,118.72,118.72,61.02,32.49,25.2
CUST-6234,ORD-7511,2023-05-09,Africa,Mid Value,3,187.5,562.49,270.47,60.43,231.59
CUST-7902,ORD-7512,2023-06-11,Africa,High Value,4,268.63,1074.53,581.11,70.15,423.28
CUST-8612,ORD-7513,2022-11-29,Africa,Low Value,5,80.57,402.83,224.49,42.4,135.95
CUST-3492,ORD-7514,2022-12-28,North America,High Value,1,304.92,304.92,141.22,71.6,92.1
CUST-7745,ORD-7515,2022-06-23,North America,High Value,5,107.69,538.43,318.3,20.75,199.38
CUST-5240,ORD-7516,2023-08-25,Europe,High Value,1,463.22,463.22,208.68,72.61,181.93
CUST-3322,ORD-7517,2022-08-01,Asia,Mid Value,1,446.56,446.56,217.83,65.41,163.32
CUST-6298,ORD-7518,2022-12-09,Asia,High Value,1,281.32,281.32,136.93,68.0,76.39
CUST-2861,ORD-7519,2022-03-02,Europe,Low Value,3,235.75,707.25,439.83,5.34,262.08
CUST-7620,ORD-7520,2022-03-02,Asia,Mid Value,2,69.25,138.5,79.15,54.77,4.58
CUST-5047,ORD-7521,2023-11-09,North America,High Value,3,415.18,1245.55,820.83,35.05,389.67
CUST-8581,ORD-7522,2023-06-08,Africa,Low Value,2,202.1,404.2,208.65,50.34,145.2
CUST-8320,ORD-7523,2022-08-04,Asia,High Value,3,138.24,414.71,208.45,11.27,194.98
CUST-2098,ORD-7524,2023-08-12,Africa,High Value,2,497.74,995.49,647.79,22.74,324.96
CUST-6247,ORD-7525,2023-09-16,Africa,High Value,1,340.78,340.78,191.2,31.35,118.24
CUST-2734,ORD-7526,2023-08-01,North America,Mid Value,1,55.45,55.45,28.76,58.88,-32.18
CUST-5663,ORD-7527,2023-11-25,Africa,High Value,2,404.62,809.24,448.78,46.47,314.0
CUST-6909,ORD-7528,2023-02-27,Asia,Low Value,2,380.19,760.39,423.02,6.1,331.27
CUST-4416,ORD-7529,2023-12-17,North America,High Value,5,212.58,1062.88,630.32,30.11,402.46
CUST-7302,ORD-7530,2023-02-27,Europe,High Value,1,79.37,79.37,36.46,75.5,-32.59
CUST-8593,ORD-7531,2023-01-06,North America,Mid Value,3,258.77,776.32,397.47,18.49,360.37
CUST-1680,ORD-7532,2022-07-25,Asia,High Value,5,386.39,1931.97,1094.89,22.76,814.32
CUST-9163,ORD-7533,2022-10-13,North America,Low Value,2,56.49,112.97,66.15,28.05,18.77
CUST-3070,ORD-7534,2022-04-15,Asia,Low Value,3,98.45,295.36,144.63,25.1,125.62
CUST-7668,ORD-7535,2023-11-19,Asia,High Value,4,317.08,1268.34,632.15,14.13,622.06
CUST-9001,ORD-7536,2023-12-24,North America,Low Value,4,288.58,1154.33,729.42,28.45,396.46
CUST-3191,ORD-7537,2023-06-27,Asia,Low Value,4,454.44,1817.77,1174.99,45.46,597.33
CUST-9859,ORD-7538,2022-08-30,Europe,High Value,3,411.1,1233.3,578.15,55.65,599.5
CUST-8586,ORD-7539,2023-05-06,Asia,Low Value,2,461.04,922.08,643.17,53.21,225.7
CUST-9872,ORD-7540,2023-10-27,Europe,Low Value,3,243.66,730.98,408.09,17.2,305.69
CUST-3846,ORD-7541,2023-12-09,Europe,High Value,5,398.14,1990.72,1187.34,51.09,752.29
CUST-3463,ORD-7542,2023-05-13,Asia,Mid Value,5,43.38,216.92,129.81,31.87,55.24
CUST-7837,ORD-7543,2023-03-11,Africa,Mid Value,4,161.36,645.42,346.27,66.64,232.51
CUST-5922,ORD-7544,2023-04-29,Europe,High Value,2,329.25,658.5,386.01,32.18,240.31
CUST-5392,ORD-7545,2023-03-23,Europe,Mid Value,5,386.57,1932.84,1151.68,78.24,702.91
CUST-4183,ORD-7546,2023-01-19,North America,Mid Value,1,293.84,293.84,188.11,51.11,54.61
CUST-4167,ORD-7547,2023-05-25,Europe,Mid Value,1,250.75,250.75,154.33,37.17,59.25
CUST-3997,ORD-7548,2022-06-19,Europe,Mid Value,4,131.97,527.87,296.49,42.73,188.65
CUST-7521,ORD-7549,2022-11-19,Europe,High Value,4,103.61,414.44,206.32,18.2,189.92
CUST-4227,ORD-7550,2023-04-19,Europe,Mid Value,4,440.23,1760.93,803.49,56.01,901.42
CUST-7564,ORD-7551,2022-08-20,Africa,Mid Value,5,88.26,441.31,270.51,77.23,93.57
CUST-3024,ORD-7552,2023-11-27,Europe,High Value,2,228.94,457.88,260.73,43.62,153.53
CUST-1329,ORD-7553,2022-12-25,Asia,High Value,4,446.47,1785.88,1234.73,79.43,471.73
CUST-3486,ORD-7554,2022-10-02,Africa,Mid Value,3,90.9,272.71,129.42,16.28,127.0
CUST-2155,ORD-7555,2022-02-01,Europe,Low Value,4,81.22,324.89,152.1,52.83,119.96
CUST-5477,ORD-7556,2022-06-26,Asia,High Value,5,352.4,1762.02,872.76,55.84,833.41
CUST-3185,ORD-7557,2022-03-06,Asia,High Value,2,179.16,358.31,195.0,28.38,134.94
CUST-8086,ORD-7558,2023-12-11,Africa,Mid Value,4,229.14,916.56,452.59,31.37,432.6
CUST-3317,ORD-7559,2022-01-27,Africa,Low Value,1,320.28,320.28,181.27,75.91,63.11
CUST-4621,ORD-7560,2023-10-25,Asia,High Value,4,201.91,807.63,432.02,50.9,324.71
CUST-5491,ORD-7561,2023-04-24,Africa,High Value,4,403.92,1615.7,1130.78,63.61,421.3
CUST-3511,ORD-7562,2022-09-25,Africa,High Value,2,485.11,970.23,671.08,59.45,239.7
CUST-8842,ORD-7563,2023-08-20,North America,Low Value,3,467.87,1403.61,759.64,50.82,593.15
CUST-9641,ORD-7564,2022-03-07,Africa,High Value,4,281.82,1127.27,730.5,8.59,388.18
CUST-8848,ORD-7565,2022-05-13,North America,High Value,4,190.31,761.25,388.55,54.7,318.0
CUST-6404,ORD-7566,2023-01-01,Africa,Low Value,5,228.19,1140.96,529.9,30.87,580.19
CUST-6393,ORD-7567,2022-03-23,Africa,High Value,2,178.48,356.95,164.24,40.18,152.53
CUST-2293,ORD-7568,2022-11-24,Asia,Low Value,5,232.03,1160.14,530.52,68.86,560.75
CUST-3465,ORD-7569,2022-04-08,North America,Low Value,4,26.23,104.91,66.51,77.65,-39.25
CUST-4175,ORD-7570,2023-08-08,Africa,Low Value,4,46.5,186.01,99.62,57.07,29.32
CUST-8849,ORD-7571,2022-11-23,Europe,Mid Value,1,390.24,390.24,255.98,22.4,111.86
CUST-9444,ORD-7572,2023-06-26,Africa,High Value,5,180.71,903.55,603.99,28.83,270.74
CUST-9210,ORD-7573,2022-05-05,Asia,High Value,2,401.31,802.63,422.49,15.36,364.79
CUST-3759,ORD-7574,2022-07-29,Asia,High Value,4,250.37,1001.49,523.07,48.55,429.87
CUST-6255,ORD-7575,2023-12-26,Asia,Low Value,1,406.84,406.84,214.4,74.74,117.7
CUST-9414,ORD-7576,2022-05-13,North America,Mid Value,1,338.52,338.52,192.57,65.82,80.13
CUST-1002,ORD-7577,2023-05-18,North America,Low Value,3,116.48,349.44,158.64,45.77,145.03
CUST-9130,ORD-7578,2022-06-06,North America,High Value,2,234.91,469.81,212.69,75.6,181.52
CUST-2259,ORD-7579,2023-07-13,Europe,Low Value,1,358.08,358.08,226.98,72.26,58.85
CUST-9190,ORD-7580,2023-01-17,North America,Mid Value,2,178.7,357.39,233.04,32.08,92.27
CUST-5323,ORD-7581,2022-01-22,Asia,High Value,4,112.79,451.14,226.04,46.23,178.87
CUST-6773,ORD-7582,2023-08-18,North America,Low Value,3,279.13,837.4,501.16,27.2,309.04
CUST-3568,ORD-7583,2023-02-23,North America,Mid Value,2,151.35,302.7,152.56,5.66,144.48
CUST-2885,ORD-7584,2023-04-17,Africa,Low Value,3,305.28,915.85,580.24,38.84,296.77
